1927, 1, 7, '4', '26.7', '17'
1927, 1, 8, '2', '26.8', '16.4'
1927, 1, 9, '3.5', '30.9', '20'
1927, 1, 10, '0', '29.2', '15.9'
1927, 1, 11, '0', '29.8', '16.2'
1927, 1, 12, '13.6', '29.8', '16'
1927, 1, 13, '4', '33.7', '16.2'
1927, 1, 14, '2', '29.9', '18'
1927, 1, 15, '2.2', '32.3', '16'
1927, 1, 16, '9.6', '28.9', '13.8'
1927, 1, 17, '2.6', '32.7', '17.5'
1927, 1, 18, '0', '32.9', '18.5'
1927, 1, 19, '1', '29.1', '20'
1927, 1, 20, '0', '29.7', '17.4'
1927, 1, 21, '0', '32.4', '20'
1927, 1, 22, '0', '29.9', '18'
1927, 1, 23, '0', '31.9', '18'
1927, 1, 24, '0', '29.9', '18.9'
1927, 1, 25, '0', '31.9', '18.9'
1927, 1, 26, '0', '31.9', '19.5'
1927, 1, 27, '0', '34.9', '20'
1927, 1, 28, '0', '34.3', '19.2'
1927, 1, 29, '0', '29.9', '20'
1927, 1, 30, '6.8', '27.9', '18.5'
1927, 1, 31, '6.8', '29.3', '20'
1927, 2, 1, '2.7', '29.9', '18.6'
1927, 2, 2, '0', '29.9', '17.4'
1927, 2, 3, '0', '29.9', '19.2'
1927, 2, 4, '0', '30.1', '19'
1927, 2, 5, '0', '29.7', '18.4'
1927, 2, 6, '0', '30.1', '19.4'
1927, 2, 7, '0', '28.3', '15.6'
1927, 2, 8, '0', '29.1', '17.2'
1927, 2, 9, '0', '29.8', '16.4'
1927, 2, 10, '0', '31.1', '18.4'
1927, 2, 11, '0', '30.3', '19.4'
1927, 2, 12, '0', '27.3', '19.2'
1927, 2, 13, '0', '26.7', '19.5'
1927, 2, 14, '0', '31.9', '14.2'
1927, 2, 15, '0', '29.1', '19.8'
1927, 2, 16, '0', '31.9', '14'
1927, 2, 17, '3.2', '30.1', '17.4'
1927, 2, 18, '1.9', '29.3', '19.9'
1927, 2, 19, '0', '27.1', '19.8'
1927, 2, 20, '8.3', '29.1', '20.2'
1927, 2, 21, '7.3', '29.7', '20.4'
1927, 2, 22, '0', '30.3', '20.4'
1927, 2, 23, '0', '31', '21.2'
1927, 2, 24, '0', '30.2', '19.9'
1927, 2, 25, '0', '30.3', '20.2'
1927, 2, 26, '0', '30.5', '23.2'
1927, 2, 27, '2', '30.1', '23.5'
1927, 2, 28, '3', '30.4', '20.4'
1927, 3, 1, '0', '23.3', '19'
1927, 3, 2, '0', '25.7', '19'
1927, 3, 3, '.9', '29.7', '19'
1927, 3, 4, '0', '23.1', '19'
1927, 3, 5, '7.3', '28.1', '19.8'
1927, 3, 6, '8.2', '29.4', '18.8'
1927, 3, 7, '11.2', '28.3', '20'
1927, 3, 8, '0', '29.3', '19'
1927, 3, 9, '0', '29.7', '17'
1927, 3, 10, '0', '29.3', '17.2'
1927, 3, 11, '0', '29.7', '17.8'
1927, 3, 12, '0', '30.1', '19.8'
1927, 3, 13, '0', '29.7', '19.9'
1927, 3, 14, '4', '32.3', '20.2'
1927, 3, 15, '0', '31.9', '19.8'
1927, 3, 16, '11.2', '29.9', '19'
1927, 3, 17, '9.2', '31.3', '20'
1927, 3, 18, '2.8', '30.3', '18'
1927, 3, 19, '0', '23.4', '16'
1927, 3, 20, '2', '20.7', '16.4'
1927, 3, 21, '0', '28.9', '14.9'
1927, 3, 22, '0', '29.4', '17.9'
1927, 3, 23, '0', '28.9', '18.5'
1927, 3, 24, '0', '29.9', '18'
1927, 3, 25, '0', '29.9', '18.2'
1927, 3, 26, '0', '31.2', '14.5'
1927, 3, 27, '0', '30.8', '16'
1927, 3, 28, '0', '28.8', '17.2'
1927, 3, 29, '4.5', '26.3', '18.4'
1927, 3, 30, '6.5', '28.1', '18.5'
1927, 3, 31, '7.5', '29.1', '18.8'
1927, 4, 1, '4.9', '31.2', '18'
1927, 4, 2, '2.5', '31.9', '18.6'
1927, 4, 3, '0', '30.1', '18.5'
1927, 4, 4, '0', '30.3', '18.5'
1927, 4, 5, '0', '31.1', '16'
1927, 4, 6, '0', '29.9', '15.9'
1927, 4, 7, '0', '30.2', '16.5'
1927, 4, 8, '0', '30.3', '16.9'
1927, 4, 9, '0', '31.3', '17.2'
1927, 4, 10, '0', '27.1', '16'
1927, 4, 11, '0', '29.8', '15.2'
1927, 4, 12, '0', '29.8', '15.4'
1927, 4, 13, '0', '30.2', '15.3'
1927, 4, 14, '0', '29.8', '21.4'
1927, 4, 15, '0', '27.1', '19.4'
1927, 4, 16, '0', '27.3', '17.8'
