2010, 3, 12, '19.491667', '36.4', '22.1', '1.033333', ''
2010, 3, 13, '19.216667', '35.9', '24.1', '1.3375', ''
2010, 3, 14, '18.479167', '34.8', '21.7', '1.304167', ''
2010, 3, 15, '20.3375', '35.1', '21.9', '1.379167', ''
2010, 3, 16, '18.1125', '36', '23.8', '1.8', ''
2010, 3, 17, '15.908333', '35.8', '22.2', '2.070833', ''
2010, 3, 18, '20.383333', '34.2', '21.9', '1.4625', ''
2010, 3, 19, '21.05', '32.2', '20.7', '1.345833', ''
2010, 3, 20, '21.254167', '31.2', '22.2', '1.308333', ''
2010, 3, 21, '21.275', '26.8', '20.7', '1.191667', ''
2010, 3, 22, '21.745833', '32.2', '21.6', '.908333', ''
2010, 3, 23, '20.033333', '33.5', '22.9', '1.4875', ''
2010, 3, 24, '18.7875', '33.8', '21.9', '1.7375', ''
2010, 3, 25, '19.858333', '34.2', '21.1', '1.083333', ''
2010, 3, 26, '20.554167', '31', '22.2', '1.266667', ''
2010, 3, 27, '22.125', '27', '22.7', '1', ''
2010, 3, 28, '21.945833', '31.4', '22.4', '1.2125', ''
2010, 3, 29, '22.075', '29.2', '22.2', '.9125', ''
2010, 3, 30, '21.85', '32.5', '21.8', '1.15', ''
2010, 3, 31, '22.633333', '32.5', '22.7', '1.116667', ''
2010, 4, 1, '22.1375', '32.9', '23.7', '1.166667', ''
2010, 4, 2, '21.9375', '32.3', '22.1', '1.1125', ''
2010, 4, 3, '22.079167', '33.8', '22.8', '1.004167', ''
2010, 4, 4, '22.0625', '32.2', '22.3', '1.116667', ''
2010, 4, 5, '21.7', '33.7', '22.9', '1.066667', ''
2010, 4, 6, '22.633333', '33', '23.5', '1.066667', ''
2010, 4, 7, '22.379167', '32.2', '22.8', '1.075', ''
2010, 4, 8, '22.641667', '31.6', '22.9', '1.133333', ''
2010, 4, 9, '21.883333', '30.5', '21', '1.108333', ''
2010, 4, 10, '21.954167', '30.8', '21.5', '1.333333', ''
2010, 4, 11, '21.866667', '29.3', '20.8', '1.279167', ''
2010, 4, 12, '20.933333', '29.9', '22.9', '1.9125', ''
2010, 4, 13, '21.291667', '31.3', '22.8', '1.433333', ''
2010, 4, 14, '21.820833', '31.7', '22.1', '1.366667', ''
2010, 4, 15, '21.516667', '31.5', '22.1', '1.579167', ''
2010, 4, 16, '20.891667', '32', '22.6', '1.754167', ''
2010, 4, 17, '21.05', '32.5', '23.5', '1.716667', ''
2010, 4, 18, '21.966667', '31.4', '22.2', '1.483333', ''
2010, 4, 19, '20.9', '31.3', '23.1', '1.829167', ''
2010, 4, 20, '19.3', '31.8', '23.1', '2.3', ''
2010, 4, 21, '20.116667', '31.9', '22.7', '1.4875', ''
2010, 4, 22, '20.591667', '32.1', '20.6', '1.35', ''
2010, 4, 23, '21.808333', '31.8', '23.1', '1.354167', ''
2010, 4, 24, '20.420833', '31.9', '21.7', '1.666667', ''
2010, 4, 25, '20.408333', '31.6', '21', '1.620833', ''
2010, 4, 26, '18.979167', '32.1', '20.7', '1.520833', ''
2010, 4, 27, '19.354167', '31.8', '22.3', '1.645833', ''
2010, 4, 28, '19.741667', '32.1', '20.1', '1.5', ''
2010, 4, 29, '19.4625', '32.4', '23.2', '1.620833', ''
2010, 4, 30, '19.079167', '32.8', '20.4', '1.325', ''
2010, 5, 1, '19.054167', '32.3', '21.8', '1.3625', ''
2010, 5, 2, '19.2875', '33', '18.4', '1.108333', ''
2010, 5, 3, '19.241667', '31.3', '22.5', '2.025', ''
2010, 5, 4, '20.320833', '32.6', '23.2', '2.2125', ''
2010, 5, 5, '20.266667', '32.9', '23.4', '1.283333', ''
2010, 5, 6, '20.629167', '32.8', '22.7', '1.4125', ''
2010, 5, 7, '19.2', '32.6', '21.7', '2.270833', ''
2010, 5, 8, '19.491667', '30.3', '20.6', '1.916667', ''
2010, 5, 9, '20.554167', '33.1', '22', '1.241667', ''
2010, 5, 10, '18.6875', '33.3', '18.7', '1.1375', ''
2010, 5, 11, '19.845833', '32.6', '18.7', '1.370833', ''
2010, 5, 12, '19.479167', '33.7', '20.1', '1.0125', ''
2010, 5, 13, '21.470833', '31.1', '21.9', '.95', ''
2010, 5, 14, '22.329167', '31.7', '23.2', '1.429167', ''
2010, 5, 15, '19.704167', '31.1', '21.3', '2.125', ''
2010, 5, 16, '19.345833', '31.5', '20.6', '2.025', ''
2010, 5, 17, '19.5125', '32.1', '20.6', '1.754167', ''
2010, 5, 18, '18.1625', '32.2', '22.1', '2.116667', ''
2010, 5, 19, '19.641667', '30.1', '22.7', '1.5625', ''
2010, 5, 20, '18.204167', '32.5', '18.6', '1.333333', ''
2010, 5, 21, '19.191667', '33.9', '19.4', '1.579167', ''
2010, 5, 22, '20.004167', '33.2', '21.6', '.866667', ''
2010, 5, 23, '20.954167', '33.1', '21.2', '1.008333', ''
2010, 5, 24, '20.916667', '33.1', '22.7', '1.466667', ''
2010, 5, 25, '18.7125', '32.4', '21', '2.0875', ''
2010, 5, 26, '17.954167', '33.6', '22', '1.65', ''
2010, 5, 27, '18.879167', '32.7', '22.4', '1.733333', ''
2010, 5, 28, '18.725', '32.5', '21.1', '1.525', ''
2010, 5, 29, '18.770833', '33.2', '20.9', '1.658333', ''
2010, 5, 30, '19.4375', '32.8', '23.4', '1.670833', ''
2010, 5, 31, '19.920833', '33.4', '19.8', '1.1375', ''
2010, 6, 1, '20.529167', '33', '21.8', '1.029167', ''
2010, 6, 2, '20.841667', '28.8', '21.8', '1.541667', ''
2010, 6, 3, '20.2', '29.6', '22.7', '2.766667', ''
2010, 6, 4, '18.55', '28.1', '21.8', '2.6375', ''
2010, 6, 5, '18.066667', '28.8', '20.5', '1.858333', ''
2010, 6, 6, '18.679167', '32.2', '18.1', '1.016667', ''
2010, 6, 7, '19.225', '33.9', '19.2', '1.116667', ''
2010, 6, 8, '18.216667', '32.6', '21.9', '1.791667', ''
2010, 6, 9, '18.183333', '28.9', '20.6', '2.425', ''
2010, 6, 10, '18.091667', '31.4', '19.3', '2.325', ''
2010, 6, 11, '18.358333', '30.6', '19.8', '2.141667', ''
2010, 6, 12, '17.229167', '31.4', '20.3', '2.370833', ''
2010, 6, 13, '18.033333', '28', '21.7', '2.475', ''
2010, 6, 14, '16.5', '28.4', '20.5', '2.533333', ''
2010, 6, 15, '16.9875', '28.3', '20.2', '3.0125', ''
2010, 6, 16, '18.070833', '28.6', '21.6', '2.533333', ''
2010, 6, 17, '18.9875', '28.4', '21.5', '2.6125', ''
2010, 6, 18, '20.120833', '29', '21.6', '1.708333', ''
2010, 6, 19, '19.208333', '30.8', '21', '1.675', ''
2010, 6, 20, '18.008333', '31.4', '21', '2.55', ''
2010, 6, 21, '15.183333', '33', '18.9', '2.0375', ''
2010, 6, 22, '17.6625', '34.1', '17.9', '1.433333', ''
2010, 6, 23, '20.008333', '31.2', '20.4', '1.4125', ''
2010, 6, 24, '17.8125', '29.2', '19.2', '2.533333', ''
2010, 6, 25, '17.7625', '28.8', '18.3', '2.9', ''
2010, 6, 26, '14.329167', '32.2', '18.5', '2.658333', ''
2010, 6, 27, '19.095833', '27.6', '21.1', '2.2', ''
2010, 6, 28, '17.25', '28.8', '18.9', '2.225', ''
2010, 6, 29, '15.995833', '31.3', '20.6', '2.820833', ''
2010, 6, 30, '15.754167', '31.3', '20.8', '2.954167', ''
2010, 7, 1, '13.783333', '32', '20.2', '2.695833', ''
2010, 7, 2, '13.570833', '31.7', '19.5', '2.641667', ''
2010, 7, 3, '13.295833', '31.6', '19.6', '2.716667', ''
2010, 7, 4, '15.054167', '31.2', '19.5', '2.866667', ''
2010, 7, 5, '16.3125', '28.6', '19.8', '2.983333', ''
2010, 7, 6, '16.579167', '29.8', '19.9', '3.041667', ''
2010, 7, 7, '14.8625', '31.8', '18.3', '2.070833', ''
2010, 7, 8, '16.8875', '32.2', '20.8', '1.879167', ''
2010, 7, 9, '18.033333', '32.6', '20.9', '2.741667', ''
2010, 7, 10, '17.420833', '31.9', '19.7', '1.925', ''
2010, 7, 11, '17.354167', '30.5', '22.2', '2.058333', ''
2010, 7, 12, '18.3875', '29.9', '20.7', '2.341667', ''
2010, 7, 13, '19.241667', '31.5', '21.5', '1.645833', ''
2010, 7, 14, '17.308333', '31.7', '20.3', '1.545833', ''
2010, 7, 15, '16.770833', '31.1', '20.7', '2.525', ''
2010, 7, 16, '17.366667', '32.3', '21', '2.0375', ''
2010, 7, 17, '17.9375', '32.6', '22.2', '2.404167', ''
2010, 7, 18, '16.520833', '30.5', '19.7', '2.608333', ''
2010, 7, 19, '16.020833', '29.9', '20.3', '2.404167', ''
2010, 7, 20, '14.008333', '32.3', '19.5', '2.866667', ''
2010, 7, 21, '16.45', '30.7', '18.9', '2.470833', ''
2010, 7, 22, '16.025', '30.8', '20', '2.766667', ''
2010, 7, 23, '16.183333', '31.1', '20.4', '3.145833', ''
2010, 7, 24, '13.658333', '32.1', '19.3', '2.916667', ''
2010, 7, 25, '14.420833', '31.7', '20.2', '3.129167', ''
2010, 7, 26, '15.104762', '31', '20.6', '2.985714', ''
2010, 7, 31, '14.504167', '31.9', '20', '2.758333', ''
2010, 8, 1, '14.491667', '32.2', '17.4', '2.404167', ''
2010, 8, 2, '13.804167', '33.3', '19.8', '3.220833', ''
2010, 8, 4, '15.191304', '31.4', '20.4', '2.76087', ''
2010, 8, 5, '15.65', '32.4', '19.9', '2.920833', ''
2010, 8, 6, '12.395833', '33.2', '19.9', '2.520833', ''
2010, 8, 7, '13.7375', '32.7', '19.5', '1.933333', ''
2010, 8, 8, '14.195833', '32', '18', '2.3625', ''
2010, 8, 9, '14.408333', '32.4', '20.4', '2.425', ''
2010, 8, 10, '15.608333', '30.5', '20.6', '2.741667', ''
2010, 8, 11, '12.075', '32.2', '19.3', '3.1375', ''
2010, 8, 12, '11.545833', '33', '19.6', '3.154167', ''
2010, 8, 13, '13.408333', '32.7', '20.4', '2.825', ''
2010, 8, 14, '16.641667', '31.3', '21.4', '2.625', ''
2010, 8, 15, '15.008333', '33.4', '17.3', '2.025', ''
2010, 8, 16, '14.320833', '34.4', '18.3', '2.145833', ''
2010, 8, 17, '14.45', '31.6', '21', '3.733333', ''
2010, 8, 18, '15.0625', '29.3', '20.6', '3.320833', ''
2010, 8, 19, '13.141667', '29.7', '19', '3.3', ''
2010, 8, 20, '13.3375', '30.6', '18', '3.079167', ''
2010, 8, 21, '13.816667', '33', '19.1', '2.958333', ''
2010, 8, 22, '15.525', '31.9', '19.9', '2.508333', ''
2010, 8, 23, '13.6625', '31.8', '19.5', '2.5875', ''
2010, 8, 24, '14.6625', '33.6', '19.3', '2.908333', ''
2010, 8, 25, '13.458333', '33.5', '20.2', '3.129167', ''
2010, 8, 26, '14.3625', '34', '20.6', '2.779167', ''
2010, 8, 27, '14.220833', '33.6', '19.8', '2.841667', ''
2010, 8, 28, '15.054167', '34', '19.5', '2.45', ''
2010, 8, 29, '15.241667', '33.5', '20.6', '2.5875', ''
2010, 8, 30, '13.333333', '32.7', '20.7', '3.154167', ''
2010, 8, 31, '14.608333', '32.7', '20.1', '2.829167', ''
2010, 9, 1, '15.325', '32.4', '21', '4.070833', ''
2010, 9, 2, '14.804167', '32', '20.7', '3.4875', ''
2010, 9, 3, '13.370833', '33', '19.3', '2.966667', ''
2010, 9, 4, '14.783333', '33.3', '20', '2.854167', ''
2010, 9, 6, '10.529167', '33.8', '18.7', '3.3375', ''
2010, 9, 7, '11.55', '33.2', '18.8', '2.8125', ''
2010, 9, 8, '12.854167', '33.1', '18.3', '2.054167', ''
2010, 9, 9, '13.525', '34.8', '19.4', '1.991667', ''
2010, 9, 10, '13.916667', '33.6', '22.4', '3.283333', ''
2010, 9, 11, '15.3', '30.5', '20.6', '3.6', ''
2010, 9, 12, '16.320833', '31.4', '19', '2.808333', ''
2010, 9, 13, '16.929167', '32.5', '21.8', '3.470833', ''
2010, 9, 14, '17.6125', '31.9', '21.6', '3.358333', ''
2010, 9, 15, '13.588889', '34.1', '22.9', '3.244444', ''
2010, 9, 17, '13.129167', '34.4', '20.1', '2.579167', ''
2010, 9, 18, '11.766667', '34.6', '17.8', '1.9', ''
2010, 9, 19, '14.033333', '32.8', '21.7', '2.929167', ''
2010, 9, 20, '12.558333', '33.3', '20.1', '3.15', ''
2010, 9, 21, '12.491667', '34.5', '19.2', '2.933333', ''
2010, 9, 22, '13.8125', '34.7', '20.9', '2.875', ''
2010, 9, 23, '12.704167', '35.2', '19.3', '2.854167', ''
2010, 9, 27, '11.675', '35.8', '21.6', '2.425', ''
2010, 9, 28, '12.05', '36.6', '17.7', '1.604167', ''
2010, 9, 29, '14.7375', '36.8', '22.9', '1.733333', ''
2010, 9, 30, '14.704167', '37.5', '21', '1.425', ''
2010, 10, 1, '14.783333', '36.5', '23', '1.3875', ''
2010, 10, 2, '13.875', '36.5', '22.2', '1.5125', ''
2010, 10, 3, '11.718182', '38.4', '20.7', '2.086364', ''
2010, 10, 4, '12.095833', '37.2', '19.9', '2.570833', ''
2010, 10, 5, '13.145833', '34.6', '20.7', '2.6', ''
2010, 10, 6, '10.816667', '37.4', '19.1', '1.7', ''
2010, 10, 7, '10.613636', '37.8', '18.8', '1.777273', ''
2010, 10, 8, '13.525', '35.5', '21.2', '1.508333', ''
2010, 10, 9, '13', '36.9', '19.3', '1.454167', ''
2010, 10, 10, '12.85', '36.5', '18.8', '1.516667', ''
2010, 10, 11, '14.5375', '35.6', '23.5', '2.629167', ''
2010, 10, 12, '13.8625', '36.8', '22.8', '2.120833', ''
2010, 10, 13, '12.341667', '36.6', '20', '1.979167', ''
2010, 10, 14, '13.508333', '35.4', '21.6', '3.1125', ''
2010, 10, 15, '12.954167', '35.6', '20.1', '3.020833', ''
2010, 10, 16, '12.741667', '35.1', '20.7', '2.666667', ''
2010, 10, 17, '13.154167', '35.9', '21.1', '2.154167', ''
2010, 10, 18, '14.725', '37.3', '22.8', '1.933333', ''
2010, 10, 19, '16.916667', '34.8', '23.9', '1.6875', ''
2010, 10, 20, '16.6375', '35.2', '23.5', '1.454167', ''
2010, 10, 21, '17.554167', '35', '23.9', '1.495833', ''
2010, 10, 22, '21.166667', '29.9', '21.2', '1.425', ''
2010, 10, 23, '20.491667', '29.9', '23.1', '1.595833', ''
2010, 10, 24, '19.820833', '32', '21.9', '1.5375', ''
2010, 10, 25, '19.795833', '34.1', '21.3', '1.325', ''
2010, 10, 26, '19.916667', '31.6', '22.6', '1.704167', ''
2010, 10, 27, '20.4125', '31.3', '21.6', '1.191667', ''
2010, 10, 28, '19.854167', '29.6', '21.2', '1.241667', ''
2010, 10, 29, '19.679167', '32.1', '22.6', '1.429167', ''
2010, 10, 30, '19.2', '33.5', '22.4', '1.579167', ''
2010, 10, 31, '15.808333', '33.7', '21.7', '1.920833', ''
2010, 11, 1, '15.058333', '34.2', '20.3', '1.575', ''
2010, 11, 2, '14.720833', '34.8', '18.2', '1.475', ''
2010, 11, 3, '15.770833', '35.7', '18.8', '1.466667', ''
2010, 11, 4, '15.483333', '34.8', '22.4', '1.904167', ''
2010, 11, 5, '15.875', '34', '21.8', '2.029167', ''
2010, 11, 6, '15.041667', '33.9', '22.4', '2.166667', ''
2010, 11, 7, '15.420833', '34.8', '21', '1.933333', ''
2010, 11, 8, '15.066667', '35.1', '21.2', '2.1', ''
2010, 11, 9, '14.3625', '33.7', '21.7', '3.416667', ''
2010, 11, 10, '11.5', '33.7', '18.6', '2.054167', ''
2010, 11, 11, '14.8', '34.5', '19.7', '1.720833', ''
2010, 11, 12, '15.616667', '35', '21.7', '1.820833', ''
2010, 11, 13, '14.070833', '36.2', '21.3', '1.691667', ''
2010, 11, 14, '15.666667', '34.2', '24.1', '1.7625', ''
2010, 11, 15, '17.45', '33.7', '22.6', '1.408333', ''
2010, 11, 16, '18.733333', '33.4', '21.9', '1.191667', ''
2010, 11, 17, '18.279167', '34.2', '23.9', '1.579167', ''
2010, 11, 18, '16.958333', '34.8', '21.5', '1.3625', ''
2010, 11, 19, '15.920833', '35.7', '19.4', '1.3625', ''
2010, 11, 20, '16.566667', '35.9', '23.2', '1.633333', ''
2010, 11, 21, '16.0125', '35.2', '23.8', '2', ''
2010, 11, 22, '15.445833', '35.3', '22.5', '1.495833', ''
2010, 11, 23, '15.475', '34.9', '21.8', '1.508333', ''
2010, 11, 24, '17.020833', '34.1', '23.8', '1.916667', ''
2010, 11, 25, '17.020833', '34.9', '24.1', '1.8125', ''
2010, 11, 26, '16.525', '36.3', '22.3', '1.366667', ''
2010, 11, 27, '16.933333', '36.3', '24.5', '1.5625', ''
2010, 11, 28, '16.525', '35.6', '22.8', '1.920833', ''
2010, 11, 29, '16.95', '34.7', '22.6', '1.666667', ''
2010, 11, 30, '14.495833', '36.1', '21.7', '1.979167', ''
2010, 12, 1, '12.4625', '35.6', '19.9', '1.845833', ''
2010, 12, 2, '13.111111', '33.9', '20.7', '1.272222', ''
2010, 12, 3, '14.536364', '36.1', '21.7', '1.559091', ''
2010, 12, 4, '16.108333', '35.1', '23.2', '1.295833', ''
2010, 12, 5, '16.383333', '36.3', '23.2', '1.5375', ''
2010, 12, 6, '17.395833', '35', '24.2', '1.679167', ''
2010, 12, 7, '17.345833', '34', '23.6', '1.679167', ''
2010, 12, 12, '20.794737', '26.3', '20.6', '1.331579', ''
2010, 12, 15, '20.283333', '28.5', '20.2', '1.177778', ''
2010, 12, 16, '19.285714', '32.3', '21.6', '1.661905', ''
2011, 1, 2, '17.589474', '33.2', '20.3', '1.168421', ''
2011, 1, 5, '20.435', '32', '23.2', '1.745', ''
2011, 1, 7, '16.695', '33', '24.4', '1.87', ''
2011, 1, 8, '18.911111', '31.2', '23.5', '1.344444', ''
2011, 1, 9, '20.115', '30.7', '21.2', '1.24', ''
2011, 3, 15, '21.608333', '31', '22', '1.258333', ''
2011, 3, 16, '21.025', '31.3', '21.2', '1.2375', ''
2011, 3, 17, '21.2625', '32', '21.9', '1.025', ''
2011, 3, 18, '20.383333', '32', '20.9', '1.029167', ''
2011, 3, 19, '20.441667', '31.6', '20.2', '.958333', ''
2011, 3, 20, '21.266667', '31.3', '21.4', '1.079167', ''
2011, 3, 21, '21.0875', '31.8', '21.8', '1', ''
2011, 3, 22, '21.683333', '30.6', '22', '1.1375', ''
2011, 3, 23, '20.916667', '31.5', '21.2', '1.166667', ''
2011, 3, 24, '20.5375', '32.7', '20.9', '1.295833', ''
2011, 3, 25, '21.116667', '31.7', '22.4', '1.191667', ''
2011, 3, 26, '21.683333', '30.2', '22', '1.0875', ''
2011, 3, 27, '21.770833', '30.4', '20', '1.008333', ''
2011, 3, 28, '21.652174', '30.1', '21.5', '1.265217', ''
2011, 3, 29, '20.857143', '31.2', '22.2', '1.290476', ''
2011, 3, 30, '21.361905', '30.7', '21.6', '1.195238', ''
2011, 3, 31, '21.304167', '32', '21.4', '1.145833', ''
2011, 4, 1, '21.575', '31.5', '22.5', '1.225', ''
2011, 4, 2, '21.275', '32.1', '21.3', '.9625', ''
2011, 4, 3, '21.404167', '31.5', '22.4', '1.291667', ''
2011, 4, 4, '21.5', '32.2', '22.2', '1.158333', ''
2011, 4, 5, '21.5625', '31.4', '21.6', '1.429167', ''
2011, 4, 6, '21.466667', '31', '22.3', '1.408333', ''
2011, 4, 7, '20.4375', '32.1', '21.7', '1.225', ''
2011, 4, 8, '20.825', '31.2', '21.2', '1.5875', ''
2011, 4, 9, '21.466667', '31.3', '22.7', '1.245833', ''
2011, 4, 10, '20.754167', '30.4', '21.5', '1.595833', ''
2011, 4, 11, '19.970833', '30', '21.8', '1.629167', ''
2011, 4, 12, '20.775', '30.9', '22.3', '1.1375', ''
2011, 4, 13, '20.841667', '29.7', '22', '1.304167', ''
2011, 4, 14, '19.941667', '30.4', '20.4', '1.704167', ''
2011, 4, 15, '19.8125', '31.3', '20.5', '1.45', ''
2011, 4, 16, '20.25', '31.3', '22.6', '1.7125', ''
2011, 4, 17, '20.875', '30.5', '22.1', '1.429167', ''
2011, 4, 18, '21.233333', '30.7', '21.5', '1.529167', ''
2011, 4, 19, '21.591667', '30.6', '21.9', '1.2125', ''
2011, 4, 20, '20.170833', '30.5', '20.5', '.9125', ''
2011, 4, 21, '20.545833', '30.3', '22.2', '1.266667', ''
2011, 4, 22, '21.125', '30.5', '21.2', '1.204167', ''
2011, 4, 23, '20.441667', '30.4', '21.9', '1.3875', ''
2011, 4, 24, '21.620833', '28.8', '21.9', '.995833', ''
2011, 4, 25, '20.033333', '28.9', '21', '1.395833', ''
2011, 4, 26, '18.925', '30.9', '19.9', '1.541667', ''
2011, 4, 27, '19.016667', '30.1', '20.5', '1.520833', ''
2011, 4, 28, '18.925', '31.8', '19.8', '1.2875', ''
2011, 4, 29, '20.620833', '30.6', '20.6', '.9', ''
2011, 4, 30, '21.833333', '30.6', '22.4', '.758333', ''
2011, 5, 1, '21.566667', '31', '22.2', '.720833', ''
2011, 5, 2, '22.266667', '30.2', '22.4', '.766667', ''
2011, 5, 3, '22.683333', '30', '22.6', '.983333', ''
2011, 5, 4, '21.7625', '29.9', '20.7', '1', ''
2011, 5, 5, '22.183333', '28.7', '21.6', '1.1875', ''
2011, 5, 6, '21.7125', '30.2', '22', '1.104167', ''
2011, 5, 7, '18.675', '29.7', '20.5', '1.320833', ''
2011, 5, 8, '18.820833', '28', '20.3', '1.5125', ''
2011, 5, 9, '19.645833', '29.6', '20.9', '1.595833', ''
2011, 5, 10, '20.25', '28.2', '22.6', '1.691667', ''
2011, 5, 11, '19.658333', '28.2', '22.6', '1.695833', ''
2011, 5, 12, '17.829167', '29.3', '21', '1.9', ''
2011, 5, 13, '17.929167', '29.3', '20.1', '1.6375', ''
2011, 5, 14, '18.4625', '29.4', '18.4', '1.4625', ''
2011, 5, 15, '18.191667', '29.8', '19.5', '1.654167', ''
2011, 5, 16, '20.158333', '30.2', '19.9', '.945833', ''
2011, 5, 17, '22.0125', '30.1', '22.2', '1.004167', ''
2011, 5, 18, '21.429167', '29.2', '21.5', '1.1', ''
2011, 5, 19, '20.829167', '29.2', '22.1', '1.65', ''
2011, 5, 20, '19.383333', '29.2', '22', '1.845833', ''
2011, 5, 21, '18.291667', '29.1', '21.7', '3.258333', ''
2011, 5, 22, '17.05', '28.1', '20.7', '2.733333', ''
2011, 5, 23, '20.0625', '29.8', '20.1', '1.633333', ''
2011, 5, 24, '21.3875', '31.2', '22.7', '1.329167', ''
2011, 5, 25, '20.4875', '29', '21.7', '1.683333', ''
2011, 5, 26, '17.216667', '28.7', '20.9', '2.329167', ''
2011, 5, 27, '18.645833', '31.8', '18.6', '1.3', ''
2011, 5, 28, '18.591667', '30.7', '20.1', '1.733333', ''
2011, 5, 29, '18.9625', '29.8', '21.8', '1.8875', ''
2011, 5, 30, '18.983333', '29.6', '20.8', '2.575', ''
2011, 5, 31, '18.666667', '28.2', '21.7', '3.3125', ''
2011, 6, 1, '18.9375', '29.7', '21.7', '2.3375', ''
2011, 6, 2, '18.954167', '29.9', '18.8', '1.808333', ''
2011, 6, 3, '18.004167', '29.9', '19', '1.720833', ''
2011, 6, 4, '17.854167', '30.5', '17.8', '1.2375', ''
2011, 6, 5, '18.445833', '32.5', '17.7', '.904167', ''
2011, 6, 6, '17.804167', '29.6', '20.2', '2.708333', ''
2011, 6, 7, '18.354167', '27.7', '20.5', '2.633333', ''
2011, 6, 8, '16.933333', '30.9', '17.2', '1.708333', ''
2011, 6, 9, '17.795833', '31.6', '16.7', '1.004167', ''
2011, 6, 10, '18.9625', '31.9', '20.9', '1.266667', ''
2011, 6, 11, '20.345833', '32.2', '20.5', '1.0875', ''
2011, 6, 12, '18.808333', '30.1', '22.8', '1.9875', ''
2011, 6, 13, '16.516667', '29.1', '17.4', '1.904167', ''
2011, 6, 14, '16.204167', '30', '18.7', '2.166667', ''
2011, 6, 15, '16.4', '29.8', '20', '2.629167', ''
2011, 6, 16, '16.1875', '29.6', '20.8', '2.670833', ''
2011, 6, 17, '18.183333', '28.3', '20.8', '2.525', ''
2011, 6, 18, '19.608333', '27.9', '21', '1.720833', ''
2011, 6, 19, '18.745833', '31.4', '22.1', '1.8375', ''
2011, 6, 20, '15.554167', '31.1', '20.2', '2.2625', ''
2011, 6, 21, '16.75', '30.5', '21.8', '2.633333', ''
2011, 6, 22, '18.241667', '28.2', '21.4', '2.033333', ''
2011, 6, 23, '20.216667', '29.5', '20.8', '1.625', ''
2011, 6, 24, '16.566667', '30.4', '20.6', '2.166667', ''
2011, 6, 25, '16.729167', '31.5', '19.9', '2.020833', ''
2011, 6, 26, '16.966667', '31.5', '20', '1.8125', ''
2011, 6, 27, '16.720833', '31.5', '16.5', '1.225', ''
2011, 6, 28, '17.3875', '31.3', '17', '1.225', ''
2011, 6, 29, '14.741667', '32', '17.5', '1.970833', ''
2011, 6, 30, '16.420833', '31.3', '21.6', '2.3375', ''
2011, 7, 1, '16.079167', '30.7', '20.4', '2.333333', ''
2011, 7, 2, '16.070833', '30.5', '19.8', '2.9625', ''
2011, 7, 3, '15.729167', '30.9', '20.9', '2.504167', ''
2011, 7, 4, '15.604167', '31.3', '18.3', '2.033333', ''
2011, 7, 5, '17.616667', '30.3', '20', '1.35', ''
2011, 7, 6, '19.070833', '29.4', '20.4', '1.45', ''
2011, 7, 7, '18.5625', '33', '20.7', '1.633333', ''
2011, 7, 8, '19.591667', '31.4', '20', '.925', ''
2011, 7, 9, '17.479167', '31.4', '21', '2.033333', ''
2011, 7, 10, '16.404167', '30.5', '20.6', '3.495833', ''
2011, 7, 11, '17.854167', '29.6', '20.9', '2.520833', ''
2011, 7, 12, '18.245833', '28.5', '21.5', '2.341667', ''
2011, 7, 13, '17.875', '28.2', '21.3', '2.408333', ''
2011, 7, 14, '16.2125', '28.8', '19.7', '2.491667', ''
2011, 7, 15, '15.3375', '31.1', '16.6', '2.029167', ''
2011, 7, 16, '16.925', '29.9', '19.5', '1.916667', ''
2011, 7, 17, '14.891667', '30.9', '18.8', '2.204167', ''
2011, 7, 18, '16.079167', '30.4', '18.2', '1.991667', ''
2011, 7, 19, '15.291667', '33.4', '18.4', '2.045833', ''
2011, 7, 20, '14.925', '31.3', '20.6', '2.633333', ''
2011, 7, 21, '14.341667', '29.8', '18.2', '2.483333', ''
2011, 7, 22, '15.1', '32.2', '17.6', '2.116667', ''
2011, 7, 23, '15.679167', '29.5', '20.8', '2.8375', ''
2011, 7, 24, '15.845833', '29.5', '20.3', '3.183333', ''
2011, 7, 25, '15.4375', '31.9', '20.3', '3.2125', ''
2011, 7, 26, '13.154167', '30.7', '19.2', '3.475', ''
2011, 7, 27, '13.820833', '31.7', '17.3', '2.875', ''
2011, 7, 28, '14.658333', '31.4', '19.4', '2.975', ''
2011, 7, 29, '15.604167', '30.8', '18.2', '2.525', ''
2011, 7, 30, '15.658333', '31.8', '16.6', '1.845833', ''
2011, 7, 31, '19.6375', '31.7', '20.8', '1.7625', ''
2011, 8, 1, '19.666667', '30.3', '21.2', '1.433333', ''
2011, 8, 2, '15.879167', '33.4', '16.7', '1.320833', ''
2011, 8, 3, '16.120833', '33.7', '16.7', '1.1125', ''
2011, 8, 4, '17.0375', '34', '19.4', '1.433333', ''
2011, 8, 5, '14.85', '32.5', '15.4', '1.6375', ''
2011, 8, 6, '13.216667', '32.5', '18.5', '2.241667', ''
2011, 8, 7, '15.054167', '30.9', '20.1', '2.925', ''
2011, 8, 8, '14.2625', '30.9', '18.8', '2.7', ''
2011, 8, 9, '15.279167', '32.4', '19.1', '2.545833', ''
2011, 8, 10, '14.404167', '34.9', '21.7', '2.079167', ''
2011, 8, 11, '11.9375', '35.5', '16.5', '2.233333', ''
2011, 8, 12, '13.108333', '31.8', '19.7', '3.0125', ''
2011, 8, 13, '13.295833', '33', '19.3', '2.475', ''
